5380,5,439,935
3492,3,440,219
947,3,115,561
7011,4,715,676
6396,5,210,198
1851,4,61,800
3008,5,528,289
5401,3,777,472
9198,3,297,346
3506,5,820,780
5857,4,871,893
3121,3,119,309
7242,5,110,990
4275,5,754,650
3682,5,939,997
2439,5,73,503
9718,4,484,935
5555,2,70,636
3580,3,267,525
2271,5,621,116
1786,2,981,398
95,4,373,382
6397,5,0,704
539,4,289,300
5144,4,159,795
1708,5,741,203
4774,3,65,179
8739,2,970,517
4389,5,175,382
5238,3,956,693
1431,3,131,238
5806,2,572,237
6264,3,399,403
9251,5,157,611
9341,2,800,997
8566,3,108,669
4800,4,973,602
9132,2,377,594
954,3,957,408
6431,4,975,444
9355,2,55,815
5319,3,535,401
9994,3,731,707
127,3,967,759
2269,5,700,603
1328,3,27,951
7746,5,154,568
100,4,728,315
9618,4,736,499
5192,2,42,437
4632,2,495,386
2656,5,413,604
1227,3,28,714
2032,4,432,533
4529,3,350,924
5040,5,806,338
1454,3,611,242
6699,2,414,170
4909,5,243,452
9345,4,444,287
4038,4,840,616
4181,3,435,321
4608,4,313,310
166,3,114,759
432,5,343,809
4573,5,837,698
1519,2,950,268
2679,4,347,182
2809,2,301,446
6874,3,26,160
9043,3,785,935
3038,2,869,461
642,3,276,271
6078,4,92,621
4954,4,137,429
3818,5,240,815
8453,4,455,677
9091,3,322,652
2005,5,194,291
9444,2,826,778
7709,4,2,941
2835,3,183,472
6126,3,208,431
1943,2,264,615
1507,3,182,372
1105,4,412,468
4940,2,542,513
5780,2,253,314
9679,3,730,905
5639,3,821,490
8883,4,497,380
1247,3,22,481
1288,4,616,618
6213,2,838,314
9028,3,144,857
4678,3,974,991
6044,3,406,749
3233,3,474,689
3581,4,79,273
7050,2,671,280
7400,5,305,186
2970,5,691,588
5541,2,812,211
4056,3,365,102
1497,2,314,711
1077,2,388,124
9904,2,751,434
360,2,201,505
9785,5,427,461
8414,4,808,967
8815,4,810,315
2182,3,833,775
5608,5,443,556
1494,4,218,493
5994,2,734,688
2621,4,221,523
9205,4,560,753
1396,2,472,726
6378,3,398,505
3060,5,562,850
6058,5,245,264
3488,4,783,510
3527,3,530,738
3328,3,573,187
2352,5,246,867
713,4,180,137
9999,3,994,193
2908,3,763,503
5762,3,333,127
7982,3,680,675
5190,4,566,384
4550,5,3,754
4719,4,30,407
4426,5,946,274
8028,3,921,722
3714,4,879,878
5031,5,24,940
6055,4,677,242
337,3,460,723
326,5,787,329
2648,2,459,871
3140,4,197,189
8275,2,645,476
8667,5,638,552
4554,5,234,833
5302,2,857,978
1202,2,247,820
2803,3,880,824
776,5,802,328
7634,2,145,999
1151,3,624,488
7060,3,63,367
8760,4,320,666
1363,2,473,100
1604,2,402,724
6957,2,655,550
448,4,642,444
2235,3,142,479
5923,3,632,873
2844,3,798,116
1828,4,890,395
8336,3,721,482
5080,4,202,413
2762,4,844,518
34,2,539,608
7639,4,51,327
5020,4,550,870
8309,5,401,204
3989,4,772,486
4768,5,630,856
630,2,546,621
9565,5,602,183
9585,5,109,146
3771,5,589,214
4994,5,905,732
3770,2,664,955
9989,3,39,256
4066,2,66,454
2795,4,931,774
285,5,319,882
1961,2,854,172
7383,4,450,441
675,3,593,213
2403,5,242,905
26,5,992,881
8277,5,692,896
2048,5,83,296
7508,2,425,725
9894,3,681,526
8914,2,743,748
848,5,279,681
2765,5,819,387
463,5,889,750
925,4,148,974
9084,3,714,393
8615,3,177,518
67,4,903,865
9514,4,925,959
7763,4,770,300
9765,2,429,934
