7741,3,746,949
8423,5,259,950
5645,4,800,802
8402,5,498,834
5636,5,409,302
2559,2,418,571
5345,5,624,637
9916,2,368,584
2641,3,322,399
5880,5,924,672
9327,5,186,617
724,2,216,333
3119,4,561,751
3240,2,774,106
2451,5,665,979
1392,3,119,306
3070,3,580,508
9001,2,408,947
196,3,587,429
2973,3,928,404
5521,5,88,951
1015,3,192,149
2019,5,976,995
3367,5,952,832
7320,2,960,305
124,3,347,546
2624,5,724,809
7005,3,282,764
6994,4,743,758
27,4,843,446
6761,3,195,832
5860,3,184,912
7356,3,890,942
307,3,707,116
4460,2,29,596
2360,4,466,172
8284,4,221,444
3923,4,497,758
6648,2,103,150
8513,5,67,921
2534,5,899,982
68,4,703,926
1617,2,453,304
3593,5,81,861
6522,2,936,696
2286,5,401,545
5176,5,636,994
5343,3,504,991
1322,2,74,334
2429,3,885,780
3304,5,725,169
6999,2,540,575
2498,3,59,169
3324,4,864,536
719,2,883,811
5984,5,668,873
6017,5,301,378
9488,5,742,809
260,3,464,631
6263,3,8,446
7373,2,770,480
2800,5,873,508
8398,4,850,797
515,5,834,210
4752,2,231,302
7834,3,629,172
2964,4,310,857
9865,4,132,973
5944,4,488,278
411,5,451,607
7823,2,234,317
1263,2,194,720
9088,5,109,286
1767,5,565,911
7571,3,304,442
6400,3,76,379
7952,2,33,809
8122,2,151,167
1722,4,405,490
7783,2,313,717
3997,4,361,815
1149,3,183,957
7410,2,62,892
6316,4,778,613
9131,3,983,652
1020,5,616,786
778,5,993,806
8352,4,20,594
1309,5,412,930
4468,2,208,378
2316,3,344,320
1254,2,269,807
332,4,65,377
8966,2,523,540
3595,5,982,650
5223,3,364,280
5158,3,700,294
6446,4,881,616
8854,5,892,353
673,3,859,623
5713,3,47,131
5531,4,389,377
8232,4,586,306
9265,3,754,437
5601,3,889,786
7295,3,921,541
795,2,643,902
8005,2,722,827
656,5,715,776
2421,3,640,568
4840,5,404,737
1886,5,581,533
114,3,15,546
6742,5,848,834
2126,2,894,641
1115,2,493,920
8294,3,270,989
36,3,649,733
4354,2,92,170
4854,2,974,597
2499,2,337,535
5109,4,831,609
2763,5,41,970
1248,4,293,593
2725,3,34,643
7961,4,447,487
6406,2,416,325
532,3,847,217
5097,4,667,778
1935,3,622,135
2920,2,465,945
5743,4,64,890
9126,5,429,453
4789,3,146,286
818,4,289,564
9181,5,520,374
7737,2,625,240
6212,5,887,822
4186,3,205,681
4906,5,3,648
4363,3,217,512
9510,2,542,511
2613,3,731,719
4757,2,860,586
1825,2,525,839
1067,2,978,453
7200,2,968,968
819,5,375,479
4090,5,499,912
3670,4,367,138
7767,2,422,908
5041,3,538,835
2618,4,535,863
3286,5,862,108
5058,4,292,982
7981,4,297,318
602,2,595,204
8436,5,142,721
4530,4,967,465
8975,4,608,379
7191,2,206,144
4210,4,798,526
4694,3,552,298
5694,4,842,778
64,4,108,770
8319,3,113,630
8780,5,512,506
2043,2,650,351
2016,4,264,131
6547,5,130,563
965,5,534,493
2543,2,782,471
199,4,897,849
1501,4,775,139
6849,5,611,271
4223,3,472,993
590,4,926,331
6585,2,670,903
3612,2,469,888
9708,2,723,892
6670,5,311,383
5264,3,603,648
1171,4,713,423
3913,5,267,808
8474,3,641,993
6562,4,73,657
4054,3,579,159
530,2,537,879
6191,3,17,111
5029,4,258,748
7814,5,43,897
6758,4,918,699
4810,4,900,236
1824,4,188,726
9153,3,788,297
8412,5,290,460
7105,5,111,286
3790,2,524,153
5314,3,340,817
7546,2,856,564
