8109,2,834,418
821,2,577,769
627,4,789,737
8160,2,593,145
7235,2,240,478
9608,3,640,720
4162,5,705,902
6542,4,505,864
4693,5,20,638
4987,2,314,115
1877,2,563,857
2482,3,553,290
7643,3,636,243
9910,2,117,609
8819,5,549,187
6608,5,907,291
7948,4,233,417
625,2,377,964
784,4,774,293
320,4,583,507
2077,2,927,518
4627,2,276,115
3457,4,990,254
4537,5,263,209
9715,2,409,445
7531,3,568,995
9933,2,291,193
3567,4,982,765
9190,5,760,520
4100,4,903,491
3695,5,270,231
1518,5,938,351
1804,3,680,487
3863,5,807,633
3419,4,752,905
7759,2,465,910
5259,4,717,427
4838,3,22,666
3418,5,78,482
1275,5,966,872
3827,3,973,949
732,5,520,929
688,5,433,656
6135,3,378,471
2793,3,909,722
7448,4,316,935
5250,2,741,847
869,3,372,101
1074,3,900,378
2538,4,113,138
3057,3,275,856
4208,5,718,308
6420,3,91,506
881,2,677,402
5444,5,289,900
5509,5,878,872
5329,2,139,662
8742,2,199,760
9184,5,596,656
5921,4,766,814
5812,3,152,830
9646,2,832,740
3746,5,18,906
7986,3,517,599
5564,5,631,482
534,4,725,659
5850,5,658,989
2665,3,443,560
3871,2,692,532
11,4,787,660
6305,2,132,704
2085,3,899,680
3467,4,210,931
1499,5,960,971
1342,2,623,910
9545,5,836,924
1138,4,432,792
5377,3,955,416
1083,5,702,619
1139,5,515,275
1810,4,231,962
5088,4,995,587
1088,3,96,230
3147,2,809,711
4941,3,234,156
1712,3,666,164
3229,2,97,900
1633,5,827,407
2078,4,630,253
3269,4,311,186
999,5,733,701
8304,4,694,323
2343,2,513,411
5202,5,545,867
1710,4,39,782
4250,2,205,226
2698,2,25,541
745,5,585,848
7037,3,384,496
7782,3,734,282
1698,5,59,582
2522,3,436,581
2530,5,983,627
9955,5,329,896
3842,2,941,892
9340,5,182,318
9102,2,849,339
1686,4,526,720
9077,2,294,885
4410,5,649,723
9343,4,383,322
5512,5,418,162
2636,3,101,923
7552,2,303,320
2945,5,213,303
8913,4,850,110
5340,5,200,898
5908,5,991,688
9781,4,225,275
980,2,860,770
1888,3,870,715
9866,2,604,917
9883,3,782,979
1005,2,208,864
5356,5,968,385
4463,5,657,495
6850,3,272,388
436,4,389,360
3678,2,584,758
9857,4,743,836
5985,2,542,421
2401,4,835,715
1635,3,724,828
6610,2,98,635
113,4,188,164
3824,4,885,611
6537,4,514,538
5894,3,442,634
7555,3,901,248
7190,5,47,327
9553,3,363,268
4523,4,770,177
7333,4,924,485
5572,2,74,441
1783,2,732,938
2463,3,186,481
1766,3,488,912
3461,2,963,598
4327,2,580,610
9083,4,926,964
3413,2,7,586
8182,3,869,513
1313,2,478,520
3436,3,15,332
7408,2,380,452
441,5,864,160
81,2,445,979
6683,4,468,375
6141,3,516,187
225,4,368,243
8262,2,131,405
5764,5,569,520
9581,3,370,374
2288,3,661,766
9913,2,979,665
3832,4,799,385
2954,5,14,930
6657,3,579,480
6313,2,779,777
4850,4,576,865
9885,5,30,745
1771,2,861,764
3539,2,399,553
563,2,134,936
4159,3,296,327
6510,5,858,141
6910,4,826,178
3036,3,730,602
3219,5,128,774
4696,2,125,831
4605,3,535,592
2087,2,761,662
3055,3,819,224
9048,5,629,185
9623,3,821,443
1386,4,783,455
959,2,222,331
2219,2,114,228
6598,3,722,676
6771,3,466,154
1931,3,555,713
3813,3,910,841
1017,2,331,950
920,2,890,369
5175,4,81,909
1677,4,44,209
5145,5,255,725
5035,3,793,130
6440,2,726,688
3252,5,313,961
