6373,2,223,154
5897,5,575,229
8492,2,201,160
5514,3,240,182
2400,3,776,971
5579,5,134,889
7532,3,980,262
8085,4,991,272
4241,5,483,795
9912,3,599,914
670,5,808,451
9498,4,226,287
5715,2,832,948
2936,3,860,315
7729,5,624,580
1744,3,730,607
6314,5,893,273
5089,5,582,764
9802,2,883,864
9666,2,261,869
8583,4,710,532
4113,3,40,969
3932,5,193,738
8605,4,338,530
850,3,506,834
6855,5,245,363
8577,3,541,261
6466,4,581,864
2875,5,290,914
914,4,798,146
3053,5,595,635
6829,5,929,838
2185,2,720,408
7906,5,472,200
6507,3,836,291
7344,5,577,822
3822,2,217,392
9174,5,250,810
9200,5,530,651
4642,4,453,552
9816,5,331,443
655,4,705,500
4098,4,760,753
8086,4,859,941
4902,3,238,413
5336,2,384,964
4156,2,293,531
1465,3,587,263
232,4,431,303
33,5,917,972
8368,4,747,151
2570,3,695,515
2072,2,975,289
2465,5,369,458
5087,4,623,700
1878,4,38,534
169,3,803,407
2894,3,821,150
1741,3,652,674
8561,2,237,845
5893,4,109,132
7689,5,79,753
8649,3,385,910
5120,4,740,430
3390,5,156,610
6387,4,490,529
2523,2,387,338
4680,3,292,731
8523,2,205,217
4373,4,719,111
4018,2,371,482
1140,4,504,786
9546,5,420,992
6565,4,219,603
2446,3,516,991
7658,4,409,654
7386,5,826,620
2900,2,508,508
4368,3,537,302
8113,2,554,551
791,3,147,437
9338,5,164,431
461,4,907,836
4484,2,944,778
8865,3,188,706
7048,3,588,355
2510,4,64,745
4158,3,133,495
4069,2,244,761
8134,3,627,908
7087,4,643,480
6974,4,501,796
6092,4,955,695
6903,3,58,163
8031,2,513,818
7657,5,155,846
9559,5,72,475
9239,5,299,287
2479,4,432,237
3071,3,436,774
8212,2,178,487
9215,2,17,292
7161,3,165,246
1999,5,845,567
8316,5,231,530
3574,5,692,755
6377,5,598,949
7647,4,794,842
2029,3,597,268
3058,4,104,440
1609,2,602,228
2867,3,634,323
1418,5,844,757
5532,3,209,488
2531,4,169,413
5354,3,713,965
7839,4,346,407
2408,5,722,989
5494,5,572,859
9560,3,979,916
6176,2,996,990
1721,4,810,647
9770,4,395,272
5733,3,498,952
1896,5,716,935
379,3,617,889
8345,4,330,759
318,4,123,161
242,4,966,681
2313,2,560,733
6526,2,378,505
4615,3,131,315
4964,2,787,246
3208,2,661,476
6026,3,492,195
2536,4,301,921
5383,4,441,684
7582,2,282,105
7281,3,680,559
8244,4,429,456
3844,4,714,174
8463,5,811,840
9960,2,491,112
9911,2,144,273
9157,4,774,473
8985,4,327,133
4376,5,80,141
459,3,894,702
6978,2,34,732
7933,4,39,543
3164,2,317,998
4970,3,100,184
2052,2,993,339
8249,2,274,751
3991,5,633,942
7917,3,228,602
2037,5,118,443
8732,5,861,998
3305,5,152,470
5393,4,31,664
8521,5,396,819
1570,5,727,233
499,2,563,472
5033,3,867,646
2213,3,18,274
3389,5,960,482
1166,3,890,640
4612,4,873,557
8344,5,222,221
1065,3,52,434
1758,5,916,467
955,3,122,956
3003,4,997,613
8545,4,708,483
5729,3,529,456
281,2,413,112
9879,2,157,755
5350,4,754,688
2488,5,712,793
5435,3,900,382
9956,5,56,786
3310,2,399,718
1141,5,455,950
1579,4,923,938
894,4,853,899
803,5,373,910
8872,4,946,987
7941,5,910,222
988,4,236,217
6461,3,816,968
4257,3,68,725
7157,3,249,746
7587,2,29,810
777,4,89,246
3050,3,973,657
722,4,297,1000
8777,4,159,800
7159,5,474,762
8929,2,421,798
1873,2,912,839
