8515,5,682,904
2948,3,641,709
1924,5,139,557
290,4,601,119
9375,3,155,951
6043,2,824,618
458,2,482,828
2062,5,2,808
6831,4,945,928
5285,5,910,829
4596,2,219,933
9868,2,865,866
1486,3,64,617
4688,3,817,691
5600,2,716,996
812,2,846,726
749,2,681,635
9819,4,795,991
5065,3,890,994
4193,2,271,900
40,5,313,574
2117,5,138,329
6858,5,537,951
3256,4,211,162
709,5,729,668
8840,4,660,294
8377,4,331,443
7897,5,932,987
2733,5,670,610
25,5,838,448
8490,2,642,530
8504,2,257,885
1223,5,177,238
9791,4,586,549
1061,5,752,454
1340,5,889,841
3004,3,243,363
9635,3,474,489
8582,4,370,359
1325,5,412,634
790,3,180,360
358,2,802,867
8002,4,36,265
8209,3,338,925
6708,4,308,159
1030,5,358,959
7297,4,236,833
4401,4,987,890
6584,5,417,323
5565,4,923,703
7115,4,937,582
6753,2,703,118
4750,3,705,348
6148,4,502,978
486,5,924,982
5554,2,216,754
1266,3,839,755
3870,2,203,736
4887,4,710,278
9486,5,287,172
3801,2,509,460
6146,2,966,492
8106,5,815,869
7654,3,101,127
3142,2,782,587
4557,3,188,741
6511,5,5,729
9092,2,143,394
1157,4,51,633
9845,4,379,768
5368,4,239,748
8804,5,942,318
5240,2,954,808
7661,3,259,947
7893,5,651,276
2752,5,391,848
3520,5,620,654
601,3,479,796
7670,4,343,884
2284,4,554,593
6723,4,743,912
8828,4,320,353
7761,2,963,348
909,4,434,424
2386,2,524,596
897,2,514,853
8290,5,484,589
1898,3,571,260
6422,3,760,512
6453,5,699,785
684,5,207,286
8683,4,102,865
8440,2,247,534
7667,5,252,652
7853,4,169,770
1756,3,984,634
5062,3,98,161
9277,2,215,897
611,3,560,678
54,2,792,297
7076,4,439,836
1025,2,208,437
7116,3,476,264
3903,4,262,910
6977,3,222,661
9025,4,718,984
1527,3,170,998
789,2,38,722
3487,4,592,968
9300,5,309,548
8835,4,599,142
9071,2,25,188
8510,5,816,904
2597,4,706,205
7407,2,279,730
4204,5,125,417
1863,4,778,875
918,2,303,609
1241,3,446,818
7264,2,794,116
6827,3,981,787
9442,2,532,802
231,4,496,957
8226,2,898,458
5012,2,769,966
460,4,767,928
6024,5,807,112
570,3,290,568
265,3,919,654
4977,3,440,819
9414,3,896,970
7033,3,715,845
2008,5,119,457
6047,5,804,569
6356,4,17,854
5837,5,277,454
9987,4,173,336
2963,3,8,340
1262,2,799,256
5016,5,88,954
4425,4,333,996
3914,3,140,132
5004,5,71,847
5952,4,368,355
4771,4,330,772
2394,2,221,214
6976,3,425,464
6382,4,766,433
3791,4,105,970
5498,2,809,888
5830,5,307,908
4718,4,614,313
2163,3,432,866
4636,4,345,946
9583,3,223,679
4598,5,758,104
838,2,131,992
9567,4,34,674
4494,3,671,561
4534,2,862,871
5684,5,627,739
1588,2,324,153
7558,2,935,358
7211,4,375,590
1749,4,584,681
6583,2,447,419
7368,2,212,537
356,5,281,219
4845,2,518,414
6006,4,118,690
1053,3,366,650
445,2,574,237
8373,5,606,232
4112,2,964,147
4963,4,489,186
8902,4,977,621
4095,2,389,289
2414,4,405,361
9482,5,811,754
8410,4,184,495
8617,3,161,297
2632,2,608,797
1634,3,857,723
1193,4,84,805
3768,5,148,551
2555,5,534,151
9151,3,818,635
3645,3,757,828
1680,2,449,653
8033,5,928,840
3906,3,123,230
2492,5,326,214
7047,4,492,954
6039,5,927,553
1079,4,646,216
7326,3,675,660
2565,2,567,677
4784,2,89,685
8925,4,394,214
74,3,47,669
