405,5,39,374
8901,4,727,997
5095,5,608,486
1362,3,981,468
4196,3,103,289
6125,2,364,323
9032,4,853,486
7733,3,830,492
1413,3,95,746
7977,5,814,748
1784,2,929,757
313,5,183,943
1000,3,124,389
4302,3,731,760
3137,2,612,813
8131,5,115,250
8080,4,106,994
4178,2,736,776
7656,2,127,169
7666,3,298,497
8295,2,233,606
2475,3,379,967
7141,4,590,905
6093,3,5,760
6462,4,431,790
3579,5,656,222
5069,2,17,365
5147,5,294,186
1445,2,29,866
5348,4,682,682
4154,3,931,439
1353,2,809,187
392,3,374,240
3054,3,767,694
8920,3,737,356
6343,5,545,612
8169,2,643,968
3566,5,688,897
4312,2,422,162
4341,4,839,714
4983,4,202,132
2083,3,309,947
9165,2,369,268
9923,2,620,160
8321,3,755,149
8668,2,459,605
8408,3,994,585
7506,3,936,651
9315,3,277,619
6346,2,425,522
7862,3,47,553
8646,4,386,588
6586,4,663,471
8688,3,832,773
9218,3,14,498
2653,4,923,268
7327,3,578,177
8992,3,869,737
4462,5,821,217
8272,5,160,570
7588,2,589,633
7756,5,244,716
3231,2,51,196
92,3,313,546
5222,2,0,557
6634,4,759,990
5671,5,826,494
7642,3,685,392
6959,2,911,963
3965,5,495,569
8137,3,53,986
9122,3,393,246
9350,4,750,431
767,2,49,970
4133,5,488,662
7223,3,967,457
6200,3,774,919
2770,3,895,196
2086,5,144,884
7949,5,711,514
4815,4,566,340
2354,5,231,717
626,4,291,232
4228,5,473,263
1649,3,628,401
2539,5,532,641
1274,4,361,843
3807,2,550,163
9285,3,357,942
5963,5,537,263
3394,2,963,543
7992,3,536,194
7017,3,683,383
7832,5,944,292
4402,2,494,722
3039,4,922,279
7726,4,661,346
9099,4,384,175
6175,3,842,669
4065,3,444,499
4925,2,905,259
57,3,162,223
376,2,833,347
6160,4,575,399
6445,2,505,684
8310,2,953,828
9321,5,791,841
4459,5,290,405
5751,3,588,931
5061,4,973,345
9119,4,794,352
5269,5,117,482
70,4,735,536
739,5,317,488
6020,2,466,523
1967,4,441,412
5407,5,70,732
8008,5,749,923
8221,2,949,339
8400,4,907,607
7332,5,322,886
9173,5,595,307
3135,4,40,716
3551,4,451,201
8921,2,946,898
1164,2,283,728
6779,2,403,287
1231,4,941,202
6315,4,120,897
9652,5,259,240
9448,2,237,612
6481,4,37,718
9011,4,753,369
2896,4,542,938
6380,2,434,133
2922,2,856,130
566,5,968,838
5375,5,214,985
2145,5,234,595
280,3,100,300
1136,5,650,452
3954,3,838,154
1475,2,665,582
7258,3,492,302
4166,2,267,246
3067,4,525,624
6203,5,917,496
383,3,948,555
470,3,69,345
2921,4,437,350
811,2,123,547
8133,4,314,742
1348,2,900,868
6438,5,630,878
5451,2,701,983
8067,5,432,193
4610,4,358,329
5673,5,572,450
6737,2,706,270
6218,2,109,409
223,5,456,654
7717,2,852,773
8452,5,414,448
8302,4,230,162
8208,4,320,700
5553,4,101,333
1958,3,779,634
9542,2,448,427
4237,5,605,871
4452,2,77,994
5273,4,640,843
7705,5,627,863
6918,4,992,429
9822,2,507,370
18,3,252,861
4282,4,626,463
5362,3,723,536
7309,2,472,501
6186,5,284,667
7419,3,718,305
9212,5,674,552
8738,5,236,278
7503,3,622,274
7929,4,138,621
6124,5,189,937
181,5,92,738
3798,5,337,242
4148,4,64,116
5418,3,980,183
651,3,399,174
5530,2,691,713
3346,5,226,908
5896,4,638,763
7046,3,888,160
9256,2,158,719
3838,3,573,613
9097,4,956,357
8974,4,844,171
5858,2,33,727
9527,2,245,637
