4922,2,730,882
2338,5,436,617
477,2,143,510
6292,3,223,308
1597,4,548,573
6618,2,219,280
6332,3,550,146
4370,2,86,545
6361,5,938,667
8562,5,820,354
825,3,286,947
5428,5,922,704
7940,5,684,982
878,2,728,701
3716,5,182,580
2012,3,240,393
9308,2,402,897
22,5,359,222
2771,2,533,230
2671,2,266,352
9996,2,228,882
4063,2,688,503
4760,3,705,929
7698,2,644,385
7398,3,628,937
4179,3,300,835
1215,3,833,799
2236,4,307,646
1905,2,906,865
6870,5,626,423
512,2,545,268
59,4,937,463
5276,5,178,479
3370,2,371,745
9408,2,491,706
523,5,961,839
3225,5,387,667
8075,2,651,352
8794,4,949,266
3323,4,694,951
6104,4,480,598
5845,5,837,739
3500,5,450,237
3961,3,708,403
8628,5,50,235
520,3,913,684
5330,3,753,402
519,4,596,880
7488,4,721,951
7307,3,356,775
5092,4,647,136
7241,4,830,262
2984,2,220,440
1636,5,773,728
3897,5,49,776
1073,5,477,368
3309,4,781,280
2651,3,295,361
9374,2,95,647
4913,4,384,172
5688,2,539,573
7884,3,912,973
1921,4,908,968
2238,5,693,381
6701,5,483,788
3188,3,476,381
3773,2,915,678
8324,4,148,310
1503,2,449,631
8506,5,306,845
9366,2,482,248
7665,2,75,608
1530,4,588,774
4037,2,532,705
3339,2,507,206
9827,3,441,908
5163,2,281,239
6344,2,283,504
6012,4,385,261
283,2,61,940
7601,2,544,651
6286,5,836,781
203,2,948,367
9699,3,233,622
262,4,875,499
6402,2,759,525
4741,3,695,296
5442,3,136,496
8326,2,494,552
9194,2,484,195
6309,3,687,191
6890,2,613,387
3337,3,25,614
8500,2,336,173
3646,2,560,613
5765,4,637,172
8640,4,610,217
9160,4,761,178
7471,4,957,658
839,4,768,459
5060,5,551,916
8713,2,638,292
3279,5,815,647
4436,2,169,698
5607,5,284,329
525,3,909,254
8281,2,222,599
6410,4,433,928
8934,5,819,920
2009,3,627,349
9637,2,951,898
8940,2,717,311
6432,2,657,708
1466,5,462,899
9979,5,530,893
4064,3,956,599
4388,2,105,359
2177,3,568,284
9135,5,979,783
1775,3,564,822
1772,5,414,589
1919,4,669,654
8965,2,661,476
1552,3,671,938
4531,3,962,809
734,5,255,695
2942,5,593,631
595,5,410,542
5511,2,432,507
3541,4,413,768
2115,5,330,713
2318,3,672,671
845,2,328,735
172,3,841,946
151,4,786,779
6259,3,162,381
5584,3,549,616
6158,4,238,472
7682,5,543,703
7232,2,150,439
8820,2,673,354
4225,5,305,111
234,2,268,903
867,3,338,783
1862,3,440,651
9729,3,662,143
417,5,26,761
9421,2,941,896
9474,5,720,490
3545,3,884,403
9702,4,87,421
351,4,718,160
8083,4,737,915
4716,5,7,937
8941,2,10,769
2927,2,990,166
6616,4,173,350
6938,5,140,135
403,2,2,166
6147,3,904,682
8371,3,972,493
6506,2,697,188
2755,4,518,700
7928,5,529,829
1084,4,946,160
681,3,686,146
1182,5,341,374
1048,5,878,490
9038,4,558,162
6652,5,457,164
3327,4,167,435
6948,3,302,163
3426,2,805,789
9192,4,247,220
5212,5,250,672
4604,2,584,997
3895,4,559,933
973,5,97,594
8690,4,393,183
574,5,855,744
4509,2,895,121
3736,2,176,993
7513,4,570,366
8503,2,190,146
1554,4,758,328
1087,2,138,158
2720,2,24,251
9334,5,988,537
9228,5,648,775
44,5,478,104
5924,2,505,919
7254,3,577,780
3891,5,379,743
122,5,623,334
1929,3,428,110
1866,2,18,723
2588,2,96,974
4144,3,30,432
3021,4,547,597
176,3,852,761
