7502,4,486,775
3944,5,37,270
9548,3,23,710
2424,3,410,748
8851,4,849,413
4657,5,662,134
2258,3,45,766
2518,3,639,564
6775,2,511,758
7209,3,895,973
929,2,322,900
502,3,747,267
740,5,996,105
2380,3,254,344
7315,2,640,598
8748,3,771,744
1799,4,187,814
9695,3,13,250
8598,3,61,193
491,4,745,294
1203,2,302,514
7349,4,192,809
847,4,66,721
6036,2,376,939
4200,3,199,989
9875,3,516,257
2528,3,41,587
9935,5,873,444
762,5,750,464
8178,5,569,784
5904,2,224,696
8070,5,765,110
8098,5,220,958
8385,5,76,255
6788,4,344,483
3786,5,134,847
2514,2,80,355
435,2,565,228
5958,2,398,210
2817,2,171,825
8811,2,393,487
6477,2,53,488
4305,3,911,215
5771,4,724,309
5338,5,931,942
8878,2,426,233
8518,3,590,133
6659,4,452,393
6364,2,507,318
7878,2,853,626
8299,5,388,281
7474,3,558,495
6032,3,251,107
142,3,94,349
8430,3,137,611
8259,2,906,434
7873,4,108,113
8158,2,329,191
9644,5,424,615
9973,5,540,510
8227,3,109,728
4943,4,741,309
6099,3,687,363
1147,3,790,736
6686,2,700,499
4918,3,400,480
8957,3,869,694
6217,3,725,574
2379,3,423,589
3615,5,178,109
1941,5,587,935
6789,3,866,136
9838,4,334,669
6340,2,296,375
4739,4,657,419
5821,2,74,380
5593,3,721,554
2866,4,676,994
4754,2,573,937
6704,4,579,607
3638,4,288,361
4476,5,596,128
4658,2,6,473
6684,4,494,137
4793,4,844,838
1719,4,150,972
6735,2,960,180
6700,5,527,597
5067,5,834,832
8165,5,562,436
3190,4,364,618
8717,4,68,674
7652,5,421,420
5522,5,521,644
5548,5,793,985
6403,5,841,489
6381,4,19,781
5381,5,683,168
5698,2,20,934
939,4,723,466
6230,3,461,775
9049,2,722,114
9901,5,763,776
8206,5,897,249
3937,5,357,782
9651,3,582,331
5778,2,622,739
3405,5,967,931
4974,2,62,981
8335,3,291,789
1813,4,525,805
8499,3,437,766
4785,3,321,229
7975,2,868,427
5786,4,774,610
4089,2,625,205
128,4,93,140
5702,4,934,322
3322,3,684,374
494,5,940,509
3362,3,305,588
7213,4,205,374
4369,4,265,577
8049,4,149,940
1198,3,812,257
5533,3,744,670
7525,2,953,692
4518,5,708,301
2947,3,472,563
2502,4,491,548
1181,4,273,662
7120,2,894,554
9047,5,372,151
4894,2,786,806
898,5,363,902
827,4,913,166
946,4,263,859
1217,5,616,177
117,2,32,238
246,2,456,181
9643,4,485,669
5520,2,430,395
7150,4,995,346
2707,2,246,256
8411,5,200,354
1380,4,626,489
7869,2,18,995
8229,3,655,191
6391,4,593,903
5920,2,286,443
145,5,99,737
8809,2,630,666
2135,2,652,181
1751,5,229,334
3065,4,852,423
336,2,796,870
8472,4,153,426
2731,5,378,284
4933,2,875,710
9862,5,917,760
2944,4,918,972
6298,2,647,773
488,2,779,159
5711,3,637,285
7646,4,293,220
4306,2,383,346
6312,2,132,494
6073,2,549,140
1648,5,312,826
697,3,114,332
4134,2,179,777
7522,5,975,191
4457,2,136,249
3634,3,887,592
4699,2,436,341
4415,2,300,586
2928,5,845,644
5305,2,442,885
8842,4,488,588
8300,5,909,344
9755,2,181,909
9138,3,515,763
1576,3,242,104
853,3,742,808
8867,5,92,573
1137,3,727,496
6587,2,674,865
9373,5,413,293
8882,3,415,538
786,3,576,453
2100,5,201,119
700,4,451,474
8461,2,354,969
694,5,680,384
2327,4,478,421
3516,2,878,726
1864,2,340,649
9974,5,33,262
7131,4,35,252
2455,3,553,742
