770,4,654,213
6636,2,733,865
5604,4,468,235
5183,2,923,865
4405,4,533,402
9401,3,786,777
8338,2,194,752
3759,3,605,944
1679,3,973,721
8593,5,122,974
8861,2,374,131
2863,5,649,382
6468,5,691,741
1674,2,397,890
6713,5,137,321
6599,3,299,965
7338,3,531,995
860,3,249,200
6069,2,745,915
9551,2,279,910
3170,3,677,643
9547,3,914,862
7055,5,391,892
9353,4,504,583
2459,3,486,697
3720,2,644,947
6572,4,563,519
6924,5,695,496
567,2,182,314
3523,4,375,530
7899,2,900,241
2215,5,99,353
2721,5,320,222
2708,5,276,848
7854,5,842,942
1768,3,287,258
4731,2,739,300
2880,3,173,470
7574,2,868,853
5272,2,862,981
8216,4,909,713
585,4,667,755
9464,4,861,334
5961,4,577,104
7750,4,315,522
5657,5,129,150
5516,2,410,201
6525,5,768,593
8460,3,158,861
263,2,494,530
5126,4,524,796
3230,2,18,683
9920,5,40,301
7541,2,488,841
4691,2,606,236
8435,5,378,682
2611,3,377,778
4511,2,564,843
9297,4,240,592
7053,2,128,786
5414,5,369,802
228,5,407,318
1575,5,334,229
945,3,348,749
9150,4,566,761
5140,4,528,908
2369,5,404,619
7084,5,798,353
6053,4,658,291
5632,5,858,903
9505,4,220,843
6633,3,362,671
571,4,763,249
7702,5,946,645
5005,5,553,995
2775,4,498,583
3514,2,183,876
1242,3,255,212
3284,4,685,726
4673,3,253,686
6030,5,860,239
5023,4,653,822
2425,3,913,354
3497,4,689,188
672,2,35,820
7947,4,633,495
7791,4,499,133
8636,3,699,916
7614,3,153,815
4345,5,227,441
3228,3,51,634
6372,4,598,559
9634,2,351,891
3666,4,2,699
6037,3,546,567
9789,4,652,381
2068,2,928,118
9984,5,754,865
2515,2,187,318
2938,5,110,176
7201,2,743,242
4542,3,784,759
742,5,145,700
6840,3,196,738
5076,4,495,112
2591,3,317,261
6809,2,76,826
449,4,236,112
1488,4,657,209
2521,5,789,932
7403,2,390,936
6086,2,231,483
7324,3,114,212
1510,4,921,753
6995,4,929,629
8018,5,622,177
4561,3,744,580
9941,5,703,778
9471,4,16,733
3749,4,189,195
294,3,827,889
9426,3,866,641
1815,5,125,262
1472,5,496,249
6660,3,832,928
4061,2,817,399
5720,5,344,297
7306,2,807,308
7434,2,617,922
2915,5,346,695
1280,5,697,874
4640,5,401,268
9484,5,835,762
7966,3,645,950
5179,2,403,890
5892,2,525,404
4346,5,485,853
5767,5,47,951
6437,5,232,697
6417,2,684,234
9887,5,169,416
7375,4,589,794
8874,3,781,261
3134,5,980,686
4885,5,141,880
639,4,961,933
3424,4,280,568
9061,5,39,933
9966,3,742,684
1701,4,480,284
7935,4,540,935
4485,2,526,454
5571,4,915,207
5534,5,698,376
1992,4,656,697
3196,2,430,436
7610,4,162,538
4805,2,289,366
6925,3,559,650
5096,2,752,613
2694,2,163,207
8167,5,955,137
9076,2,177,392
8571,5,869,726
3501,5,877,960
7997,4,463,228
7034,4,940,921
180,4,947,184
3048,5,568,899
8827,3,370,252
3650,3,547,591
813,2,107,150
1757,5,717,616
5909,4,273,319
695,3,426,137
5255,3,143,704
121,5,429,430
5433,3,199,805
3528,4,462,523
9803,2,333,521
8837,4,9,724
5278,2,876,141
9290,2,629,222
6773,4,478,959
9624,3,195,712
108,4,804,827
6558,4,959,832
6250,2,451,331
1940,3,933,101
9737,2,527,761
2494,3,325,663
8980,3,852,913
1351,2,638,271
9575,2,519,659
3619,5,38,202
7680,4,50,780
3928,4,352,214
4634,5,26,640
513,5,300,132
2926,5,95,132
