9855,3,226,286
5467,4,827,575
6962,3,94,880
2432,5,963,745
3273,3,302,974
5573,4,660,582
8258,4,13,972
4352,2,403,798
7669,4,342,592
3855,3,872,796
5714,5,21,346
3599,5,566,453
5173,3,645,633
2127,2,253,613
6369,4,804,571
5429,5,652,943
386,4,124,955
9217,3,120,421
9706,3,612,114
1330,4,468,222
6252,2,7,479
9057,4,933,384
9619,4,755,513
9558,2,72,133
7988,2,315,298
1,4,24,122
1264,2,261,336
2983,2,917,383
5337,3,235,887
101,3,32,678
4333,5,569,871
1842,3,372,604
8677,4,228,181
2626,2,699,983
5446,4,284,210
3282,4,141,283
107,4,266,321
8933,4,325,777
2409,4,920,717
2780,2,240,108
4020,4,107,407
1236,3,454,104
8694,5,817,535
7686,2,491,599
4059,3,390,617
4880,4,236,293
7153,5,178,682
4766,5,911,935
7174,3,869,987
3186,3,89,169
2290,4,810,706
9944,3,752,839
1523,2,727,485
3299,4,578,495
2216,2,692,407
8061,4,90,202
6897,3,812,184
1549,2,957,306
9648,2,913,644
7576,3,125,329
1769,2,135,793
3797,4,316,337
7704,5,442,627
9535,2,84,783
8785,4,768,797
2890,3,759,734
6000,4,312,881
9771,2,714,833
198,5,427,728
9304,2,744,120
1869,2,271,370
4391,3,574,940
7630,3,388,877
6665,3,607,478
5206,4,280,351
9709,5,339,908
3669,5,828,336
9031,5,243,536
5865,4,944,136
8308,3,23,801
7801,3,704,411
3692,4,922,333
8465,4,915,729
2301,3,97,279
6694,2,275,578
4247,5,131,378
6795,2,168,234
5438,3,154,971
345,2,470,574
4145,3,876,493
2305,3,610,601
2480,4,592,215
3792,3,651,459
6754,4,424,634
7581,3,198,328
9264,3,373,177
5219,2,458,687
1569,5,717,489
3546,4,585,705
187,3,730,201
5436,4,997,594
6594,3,857,621
8983,5,678,867
8217,5,420,988
381,2,986,584
4479,3,613,984
5257,2,393,353
8347,5,605,639
8665,5,807,923
4890,5,965,449
1381,2,953,619
7871,4,840,226
711,2,449,949
8905,2,777,982
9947,3,666,799
7640,3,934,722
8161,5,658,666
2701,2,58,472
5410,2,698,313
7114,5,824,169
556,3,39,922
3100,5,50,300
9400,3,721,328
3635,2,358,814
6301,3,696,923
5497,5,197,649
4265,3,747,830
1315,4,955,844
9149,4,276,986
7954,3,502,875
727,3,345,180
4988,2,163,741
963,3,584,868
2335,3,334,878
3625,2,846,207
9826,4,71,526
5997,5,822,938
2272,4,182,405
9884,4,554,807
5914,5,213,831
5177,3,180,781
5879,4,400,140
1531,2,631,664
1052,3,514,842
8011,5,181,620
2229,4,204,811
6696,5,484,601
9849,3,430,684
837,4,407,819
8549,2,813,913
5887,4,446,911
1742,2,161,831
5598,5,583,939
2868,4,9,971
6964,3,738,712
3902,3,510,509
6644,5,815,739
4088,3,531,760
1663,4,369,729
7195,5,394,433
331,4,673,483
2645,5,218,387
7397,3,331,243
3445,5,940,594
8471,3,396,693
8022,2,193,808
7551,5,980,897
5289,5,274,655
7499,3,996,806
8741,2,475,996
3555,2,238,333
2748,5,519,773
6715,3,116,107
8174,3,680,207
3098,4,85,654
7707,5,516,689
2426,4,380,446
8457,4,38,367
2148,4,598,954
6248,5,729,841
4856,2,923,890
156,5,114,913
8001,2,567,130
4981,2,590,153
7299,4,203,342
8173,2,117,492
6611,4,836,810
6952,4,711,333
6234,3,796,517
4722,5,914,423
1468,5,209,837
755,2,966,394
9354,5,121,448
1009,4,870,191
7505,2,473,466
1616,2,256,549
5119,5,100,304
6680,3,136,523
1630,4,328,753
8091,2,277,442
