5474,4,38,686
1207,5,801,682
2256,3,239,652
8044,5,552,588
8588,4,816,836
1562,5,318,121
1094,5,295,747
2850,5,223,331
8915,2,919,930
5022,2,241,593
4770,2,196,583
5205,3,520,952
7765,5,951,721
7447,5,195,648
2630,5,500,317
8928,2,555,318
3522,2,261,202
7354,2,726,495
9669,2,600,997
9347,5,191,906
2724,2,776,285
8145,3,519,629
8224,3,870,592
8997,3,50,278
9599,5,512,429
2071,3,916,335
6222,5,228,777
2673,5,580,194
3477,5,417,295
2481,2,982,504
9203,2,633,198
4545,3,156,616
6260,3,420,455
3335,2,389,363
5260,3,667,981
5241,4,280,883
4008,4,135,265
4185,5,460,422
1404,3,63,776
1370,4,780,428
1673,3,157,786
3710,4,690,844
2710,2,72,681
5630,2,165,905
2883,2,902,444
6748,5,377,652
4359,4,392,193
9568,2,846,194
3189,4,961,911
7641,3,751,155
6965,2,118,336
5592,4,943,432
2433,4,818,170
275,4,964,782
3481,2,990,638
5049,3,463,619
6886,2,613,851
4416,4,206,819
3439,3,161,628
3336,2,326,405
9880,5,972,755
729,4,12,219
1688,2,268,183
8406,5,694,495
7676,3,240,657
504,4,129,157
1622,4,467,355
5139,3,679,531
4849,5,42,281
8567,2,131,729
7539,5,385,647
6627,5,9,327
111,4,719,122
9523,3,416,583
1933,4,446,486
1848,4,22,787
9377,5,775,236
738,5,48,114
2848,4,445,698
5760,3,59,603
3956,2,835,948
216,2,105,469
683,5,581,317
7980,4,570,919
497,5,498,316
2638,2,481,270
7158,3,408,188
9362,4,800,741
5575,5,882,760
5274,2,692,173
8132,2,787,349
3181,3,15,997
3846,4,182,556
4863,3,333,869
141,4,955,823
3199,3,475,162
4788,2,174,332
3585,5,743,525
1515,3,147,639
8764,4,285,584
2857,3,130,579
6574,2,802,759
413,2,248,423
9863,2,266,485
8416,2,986,331
5827,3,645,108
8443,2,720,886
3852,2,884,756
4855,3,671,280
6871,4,339,126
2348,5,851,155
9757,3,177,917
7162,3,583,158
9496,5,819,862
9180,3,274,765
7721,4,874,837
9116,2,798,726
2124,2,176,266
3123,4,530,987
4888,4,738,621
6645,2,347,457
543,4,730,581
5976,4,860,651
2674,2,585,450
1142,2,823,903
6056,3,689,622
164,4,886,681
4006,2,319,271
1491,3,253,486
8026,3,979,265
1681,5,190,701
564,5,346,670
9728,4,636,897
7068,5,669,906
3787,3,418,567
7185,4,429,696
6180,4,164,203
7596,2,529,434
4029,5,649,135
4682,2,592,173
7385,3,193,464
249,4,659,320
7003,4,876,252
9563,5,504,338
4028,2,668,928
764,3,531,607
835,4,965,436
3493,3,409,169
6198,4,341,674
8496,4,865,108
4803,2,427,191
7497,2,455,850
2055,3,863,372
6207,4,203,846
9931,2,79,764
2339,5,278,850
8590,5,482,286
8771,3,837,275
7193,3,349,436
4677,4,26,519
3623,5,365,674
9398,3,323,952
6591,2,541,608
5071,3,991,729
5172,2,208,841
5194,5,411,316
2650,5,517,421
8210,2,807,438
6815,3,151,595
3636,4,380,922
1559,2,862,408
3604,3,27,876
9433,3,783,728
8616,2,890,640
8116,2,539,573
7377,4,788,112
6817,5,872,543
9429,2,342,471
4175,5,110,168
3614,3,198,511
6187,5,370,549
8041,2,937,557
6430,3,279,739
5018,5,167,334
8753,3,453,648
6571,2,766,108
4379,2,210,758
1229,4,209,917
7412,4,152,258
7784,5,544,770
6480,5,458,424
622,4,615,378
451,3,729,618
5881,5,959,346
4997,3,395,331
7500,5,142,764
8065,4,524,829
940,3,275,805
5847,5,712,863
5755,4,43,126
