3410,3,505,728
8204,3,672,516
3538,2,404,227
8351,2,891,697
6052,3,181,844
3342,2,862,714
6130,4,941,807
2274,4,522,541
5654,5,506,879
6495,4,269,398
1865,4,852,866
5655,3,799,560
8618,4,257,724
9023,3,358,840
3113,3,836,961
7936,4,298,588
9504,3,628,323
6499,5,585,397
3152,4,969,403
1390,2,295,360
3826,2,905,447
8731,2,880,570
9584,4,101,326
8864,5,665,536
4142,2,897,355
2143,2,324,826
9677,3,730,378
9946,3,916,662
2587,5,818,570
3930,2,346,705
3609,3,130,180
6552,5,434,269
8466,4,633,819
4728,2,436,112
7683,5,246,670
535,4,600,448
4697,3,761,311
5970,2,709,497
7250,2,951,586
6685,2,747,320
3589,3,474,824
9730,2,368,884
465,2,925,237
7008,4,832,431
9129,2,502,294
4575,3,283,738
8039,2,361,877
3007,4,551,513
3381,4,273,942
4839,3,529,767
4050,4,192,313
2326,2,870,148
2374,2,359,771
9335,5,545,142
4914,5,177,742
1803,2,781,193
5935,3,531,910
967,2,528,205
7755,4,74,920
3626,3,719,166
9079,2,355,502
1638,4,987,177
5007,5,90,199
2661,4,428,323
1934,3,302,312
3712,3,918,838
8575,5,866,485
2384,3,637,259
8353,4,481,179
7812,5,570,731
9490,5,424,845
5644,5,544,865
8559,5,812,983
4360,2,915,568
1644,3,188,510
698,5,280,667
3001,3,105,774
440,4,843,241
9805,2,769,694
737,4,965,918
2383,5,967,827
3447,2,106,518
8069,2,337,856
5763,4,815,298
9526,4,321,558
8124,5,516,666
272,4,591,852
4230,4,222,853
7902,4,558,331
6882,2,451,141
1338,2,744,488
5754,3,239,626
3431,5,715,767
6235,4,660,923
7459,5,571,297
3949,4,984,952
7692,2,143,814
9783,4,863,749
7514,2,294,883
4587,5,117,328
9579,4,541,310
8251,4,992,718
8845,2,288,401
1818,5,309,502
1023,4,948,824
2730,3,51,190
7443,5,85,252
4278,5,840,214
4160,3,599,102
3141,4,205,629
2714,2,470,566
3909,4,939,506
5275,2,572,163
4084,5,82,589
7607,4,851,131
1601,2,561,316
1723,4,723,716
7808,2,848,445
7591,5,13,294
6318,4,438,315
7275,5,823,698
7376,4,202,466
7553,3,982,329
3357,3,968,503
8388,5,100,788
4962,5,642,280
5612,3,331,162
3401,2,668,450
6718,5,22,189
4047,5,658,324
7845,2,536,595
8533,5,116,838
5104,4,931,704
3435,5,963,179
7585,4,490,312
2897,4,175,786
9333,2,410,964
5796,3,680,626
8214,2,973,303
873,4,986,475
2995,5,859,993
1651,4,219,870
7321,4,919,465
408,3,351,971
1704,4,741,961
1187,4,835,868
774,5,232,364
7365,5,887,127
7568,4,227,685
7108,3,484,946
2614,2,348,143
2000,5,950,186
8916,4,966,542
8037,3,611,778
5411,2,173,314
5666,3,657,238
8972,5,417,698
5885,4,375,593
6428,2,988,476
5686,5,122,843
8805,3,42,893
7396,3,319,561
1780,2,19,968
5374,5,461,850
6483,3,839,357
990,5,702,843
177,4,261,863
3028,5,895,291
5934,5,157,406
270,5,189,807
2021,3,923,765
4003,3,694,782
7289,4,974,395
8663,3,596,343
5357,3,749,329
3854,3,44,193
8102,5,237,426
555,4,998,183
8242,4,112,661
393,5,587,366
6535,3,521,508
5028,4,846,391
7440,4,856,862
2364,4,400,750
4254,2,497,567
7015,5,66,837
5091,2,607,914
8930,2,12,166
4153,4,482,920
5373,3,41,130
6385,3,174,188
6472,5,241,715
9598,2,820,693
4169,2,338,994
137,4,873,132
2040,5,233,872
2814,5,195,271
2139,2,290,440
9860,2,767,687
3490,4,31,918
